Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pin Cushion","The Sea Cliffs > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/112156439/pin-cushion,3.4,-1,Sport,5.10,1,,58.58494,-134.90001
"Slim Shady","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108978240/slim-shady,3.0,-1,"Trad, Sport",5.10,1,60,61.8172,-148.17242
"Suffering Simians","Dino Head > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108189778/suffering-simians,2.7,-1,Sport,5.10,1,90,60.9834,-149.58971
"Sloppy peaches","Peanut gullery > Woznesensky Glacier > Kenai Peninsula Rock and Ice > Alaska",https://www.mountainproject.com/route/108259993/sloppy-peaches,3.0,-1,"Sport, TR, Alpine",5.10,1,60,59.50553,-151.02905
Auto-Baiter,"Hard Sea Cliffs > Juneau > Southeastern Alaska/Coastal Range > Alaska",https://www.mountainproject.com/route/123039802/auto-baiter,3.0,-1,Sport,5.10,1,80,58.58095,-134.89636
"Pet My Kitty","Left Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108979724/pet-my-kitty,2.8,-1,"Trad, Sport",5.10,1,60,61.8172,-148.17242
"Columbine Arete","Valdez Glacier Campground > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107995203/columbine-arete,2.6,-1,"Sport, Alpine",5.10,1,50,61.13908,-146.20546
"Mystery Slab","Right Side Walls > Weiner Lake Routes > Wookie Wall/Weiner Lake > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108981974/mystery-slab,2.7,-1,Sport,"5.10 PG13",1,80,61.81071,-148.15916
"The Juggular","Asgard Tor > Granite Tors > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/119634764/the-juggular,2.5,-1,Sport,5.10,1,60,64.84593,-146.22656
"Lost Crack Right","Ravendale (aka Lost Crack) > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108586979/lost-crack-right,2.8,-1,"Trad, Sport",5.10,1,45,65.28423,-148.20122
"Somethin' Fishy","Glak’s Place and Tree Fort > The Tree Fort Area and Glak’s Place > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/117117622/somethin-fishy,2.2,-1,Sport,5.10,1,25,61.00848,-149.68943
"Rude Girls","Crackland > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/107574616/rude-girls,2.3,-1,Sport,5.10,1,30,65.29304,-148.15959
"A Grey Day","Gorilla's Head > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108587112/a-grey-day,1.6,-1,Sport,5.10,1,30,65.35648,-147.01109
"Eatin Crow","Ravendale (aka Lost Crack) > West Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/109236344/eatin-crow,1.5,-1,Sport,5.10,1,35,65.28423,-148.20122
"Purple Rain","Sunshine Ridge > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109007261/purple-rain,1.5,-1,Sport,5.10,1,60,61.00626,-149.68649
"Soldiers of the Cross","Tsaina River Gorge Wall > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/111908089/soldiers-of-the-cross,1.0,-1,"Sport, Alpine",5.10,1,50,61.20813,-145.4701
"Old Proj","Department of Defense Wall > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/110945639/old-proj,1.0,-1,"Sport, Alpine",5.10,1,40,61.12348,-145.72008
