Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"She's the Bosch","Window Rock - West > Window Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105799303/shes-the-bosch,3.8,-1,Sport,5.11c,1,120,42.08533,-113.72273
"Spud Meets Hammerhead","Parking Lot Rock - East > Parking Lot Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741863/spud-meets-hammerhead,3.2,-1,Sport,5.11c,1,80,42.08342,-113.72222
"Fearless Leader","Rocky Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/106197734/fearless-leader,3.5,-1,"Sport, TR",5.11c,1,50,47.70391,-116.96301
Fido,"Electric Avenue > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107592131/fido,3.4,-1,Sport,5.11c,1,60,42.06787,-113.70513
"No Pryor Experience","Lower Fifth Canyon > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/114969273/no-pryor-experience,3.9,-1,Sport,5.11c,1,80,47.70335,-116.96385
"Country Western Ballad","Hostess Gully - West Corridor > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/116632123/country-western-ballad,4.0,-1,Sport,5.11c,1,60,42.12433,-113.67199
"Dust Devil","04. Send Town > Teddy Bear Cove > East Idaho > Idaho",https://www.mountainproject.com/route/118277756/dust-devil,3.8,-1,Sport,5.11c,1,,42.72206,-113.06776
"Bad Seed","Eviction Crag > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/120725233/bad-seed,4.0,-1,Sport,5.11c,1,90,42.0899,-113.69279
"Ball and Chain","The Dungeon > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107592170/ball-and-chain,3.2,-1,Sport,5.11c,1,50,42.06768,-113.70523
"Rite of Passage","The Narrows Right Side > Box Canyon > Lemhi Range > Central Idaho > Idaho",https://www.mountainproject.com/route/111773086/rite-of-passage,3.7,-1,"Sport, Alpine",5.11c,1,70,43.86941,-112.91581
Jigawatt,"The Portal > Pass Creek Canyon > Lost River Range > Central Idaho > Idaho",https://www.mountainproject.com/route/115153265/jigawatt,4.0,-1,"Sport, Alpine",5.11c,1,35,43.96066,-113.4457
"CLOSED TO CLIMBING Get a Grip","CLOSED TO CLIMBING 4 All Star Wall > CLOSED TO CLIMBING Main Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/118639927/closed-to-climbing-get-a-grip,4.0,-1,Sport,5.11c,1,,42.67508,-112.99826
"CLOSED TO CLIMBING Missing Link","CLOSED TO CLIMBING 4 All Star Wall > CLOSED TO CLIMBING Main Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/118639965/closed-to-climbing-missing-link,4.0,-1,Sport,5.11c,1,115,42.67508,-112.99826
"CLOSED TO CLIMBING Amnesia","CLOSED TO CLIMBING Asylum Wall > CLOSED TO CLIMBING Owl Cove Area > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111431067/closed-to-climbing-amnesia,4.0,-1,Sport,5.11c,1,60,42.67351,-113.0011
Equilibrium,"Northeast Wall > Heise Rock > East Idaho > Idaho",https://www.mountainproject.com/route/106217733/equilibrium,3.4,-1,Sport,5.11c,1,,43.6361,-111.6744
Locomotion,"The Rail Yard > East Pull Out > Laclede > North Idaho > Idaho",https://www.mountainproject.com/route/111756502/locomotion,3.7,-1,Sport,5.11c,1,25,48.15665,-116.79519
Provo,"Lower Breadloaves - Provo Wall > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106088787/provo,2.8,-1,Sport,5.11c,1,,42.08624,-113.72903
"Fifty Feet of Fun","Bumblie Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106303231/fifty-feet-of-fun,2.8,-1,Sport,5.11c,1,60,42.07848,-113.7135
"Dance to the Music","Rabbit Rock -West > Rabbit Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107164382/dance-to-the-music,3.1,-1,Sport,5.11c,1,100,42.08358,-113.72075
"Good For A Laugh Or Two","Funny Business Wall > Funny Business Area > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111409506/good-for-a-laugh-or-two,3.5,-1,Sport,5.11c,1,60,42.6827,-113.00584
"CLOSED TO CLIMBING Sketch-O-Frantic","CLOSED TO CLIMBING Lower Tier of the Asylum Wall > CLOSED TO CLIMBING Owl Cove Area > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111431283/closed-to-climbing-sketch-o-frantic,3.5,-1,Sport,5.11c,1,90,42.67316,-113.00089
"Bumble Pie","Bumblie Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/112172334/bumble-pie,3.1,-1,Sport,5.11c,1,80,42.07848,-113.7135
