Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cardboard Cowboy","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113431737/cardboard-cowboy,3.5,-1,Sport,5.12a,1,80,34.3588,-85.67018
Toomsuba,"Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/112797204/toomsuba,3.6,-1,Sport,5.12a,1,,34.36397,-85.65656
"Katie Brown","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114115200/katie-brown,3.1,-1,Sport,5.12a,1,57,34.3588,-85.67018
Rave,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/110641236/rave,3.5,-1,Sport,5.12a,1,60,34.18041,-85.81555
Jane,"Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113431703/jane,3.1,-1,Sport,5.12a,1,60,34.3655,-85.66088
"Steel Magnolia","Brandnewbia > Little River Canyon > Alabama",https://www.mountainproject.com/route/116089910/steel-magnolia,3.9,-1,Sport,5.12a,1,,34.3577,-85.67626
"Super Grover","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106102097/super-grover,2.9,-1,Sport,5.12a,1,50,34.18041,-85.81555
Grace,"Grace Falls > Little River Canyon > Alabama",https://www.mountainproject.com/route/114324155/grace,3.7,-1,Sport,5.12a,1,75,34.35929,-85.66846
"Iron Mike","Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/115418990/iron-mike,3.2,-1,Sport,5.12a,1,45,34.32235,-85.67426
"""Stonyman""","Bankhead Forest/Ship Rock > Alabama",https://www.mountainproject.com/route/106248472/stonyman,4.0,-1,"Trad, Sport",5.12a,1,80,34.31983,-87.46345
Tangerine,"Wave Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/113447520/tangerine,3.6,-1,Sport,5.12a,1,90,34.36389,-85.66332
"Cruise This","Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/106136524/cruise-this,2.4,-1,Sport,5.12a,1,38,34.17961,-85.8179
"Silent Lucidity","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/107813756/silent-lucidity,2.6,-1,Sport,5.12a,1,,34.18041,-85.81555
Grasshopper,"Ninja Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112787057/grasshopper,3.1,-1,Sport,5.12a,1,70,34.33722,-85.6725
Bocephus,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/108164453/bocephus,3.0,-1,Sport,5.12a,1,,34.18041,-85.81555
"Maurice Corner","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114335213/maurice-corner,3.0,-1,Sport,5.12a,1,70,34.3588,-85.67018
Chumbucket,"Grace Falls > Little River Canyon > Alabama",https://www.mountainproject.com/route/119184680/chumbucket,3.3,-1,Sport,5.12a,1,90,34.35929,-85.66846
Diane,"The Pinnacle > Sand Rock > Alabama",https://www.mountainproject.com/route/106102067/diane,3.1,-1,Sport,5.12a,1,50,34.17945,-85.81775
Lithium,"Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/114352130/lithium,2.7,-1,Sport,5.12a,1,,34.36424,-85.65413
"Crazy Fingers","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114342307/crazy-fingers,3.1,-1,Sport,"5.12a PG13",1,,34.3588,-85.67018
"Land of Silk and Money","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/108079200/land-of-silk-and-money,2.6,-1,Sport,5.12a,1,50,34.18041,-85.81555
"Jesse James","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/118645941/jesse-james,2.7,-1,Sport,5.12a,1,70,34.3588,-85.67018
Breakdown,"Grace Falls > Little River Canyon > Alabama",https://www.mountainproject.com/route/119058978/breakdown,3.0,-1,Sport,5.12a,1,75,34.35929,-85.66846
Scorpian,"Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/113829364/scorpian,3.0,-1,Sport,5.12a,1,75,34.36424,-85.65413
"Little Bastard","The Islands > Sand Rock > Alabama",https://www.mountainproject.com/route/111606811/little-bastard,3.0,-1,Sport,5.12a,1,80,34.1792,-85.81933
"Step Up","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108787247/step-up,2.6,-1,Sport,5.12a,1,,34.4353,-86.6746
"Funky Boss","The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/120247151/funky-boss,2.4,-1,Sport,5.12a,1,40,34.37859,-85.63084
Clementine,"Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/115419015/clementine,2.5,-1,Sport,5.12a,1,50,34.3588,-85.67018
Dogleg,"Grace Falls > Little River Canyon > Alabama",https://www.mountainproject.com/route/115337291/dogleg,2.7,-1,Sport,5.12a,1,,34.35929,-85.66846
Ripple,"Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/118795393/ripple,2.0,-1,Sport,5.12a,1,60,34.3588,-85.67018
Hacienda,"Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/114328332/hacienda,2.0,-1,Sport,5.12a,1,70,34.18041,-85.81555
"Remains of the Day","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/123215497/remains-of-the-day,2.5,-1,Sport,5.12a,1,,34.3588,-85.67018
"Fuzzy Logic","The Basement > Sand Rock > Alabama",https://www.mountainproject.com/route/106108726/fuzzy-logic,2.0,-1,Sport,5.12a,1,40,34.17938,-85.81755
Girl,"Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/123312920/girl,2.8,-1,Sport,5.12a,1,55,34.3655,-85.66088
"Cool Hand Luke","The Concave > Little River Canyon > Alabama",https://www.mountainproject.com/route/124058301/cool-hand-luke,1.3,-1,Sport,5.12a,1,40,34.37859,-85.63084
Contact,"Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/124253425/contact,2.5,-1,Sport,5.12a,1,,34.36424,-85.65413
"Sand Trap","Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/124253621/sand-trap,2.0,-1,Sport,5.12a,1,,34.36424,-85.65413
Hookster,"Ninja Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/125072844/hookster,3.0,-1,Sport,5.12a,1,40,34.33722,-85.6725
"Kick the Dog","Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/125375175/kick-the-dog,4.0,-1,Sport,5.12a,1,30,34.36397,-85.65656
