Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Captain Dinghy","High Meadow Wall > Shell Pond > a. Western Mountains > Maine",https://www.mountainproject.com/route/109232008/captain-dinghy,3.2,-1,Sport,5.10a,1,100,44.24944,-70.96504
"The Eagle's Gift","05. The Roofs > Eagle Bluff > -Clifton Crags > Maine",https://www.mountainproject.com/route/106417285/the-eagles-gift,3.6,-1,Sport,5.10a,1,90,44.79297,-68.49632
"Phallix Handhold","Dike Wall > Bald Bluff > a. Western Mountains > Maine",https://www.mountainproject.com/route/120852977/phallix-handhold,2.6,-1,Sport,5.10a,1,65,44.33752,-70.67007
"Old Stud","04. Barrett's Cove Cliff > -Camden Hills > Maine",https://www.mountainproject.com/route/106175682/old-stud,2.5,-1,Sport,5.10a,1,100,44.24696,-69.08472
"Elf Toes","e. Mountaineers Wall > Parks Pond Bluff > -Clifton Crags > Maine",https://www.mountainproject.com/route/107720061/elf-toes,3.2,-1,Sport,5.10a,2,,44.81735,-68.49355
"Find the Jug","Pismire Bluff > a. Western Mountains > Maine",https://www.mountainproject.com/route/121311433/find-the-jug,2.5,-1,Sport,5.10a,1,65,43.98562,-70.446
"Roof Route","Left End and Left Face > Big Chick Hill > -Clifton Crags > Maine",https://www.mountainproject.com/route/121068187/roof-route,2.5,-1,Sport,5.10a,1,100,44.8285,-68.46456
"Chocolate Moose","The Family Wall > Shell Pond > a. Western Mountains > Maine",https://www.mountainproject.com/route/108418824/chocolate-moose,2.0,-1,Sport,5.10a,1,50,44.2472,-70.9622
unknown,"Eagles Crag > -Acadia National Park > Maine",https://www.mountainproject.com/route/123223220/unknown,2.0,-1,Sport,5.10a,1,50,44.32471,-68.21778
"Sassy or sally  aka sos","11. Fireman's Ladder (Rampart Area) > -Camden Hills > Maine",https://www.mountainproject.com/route/106891334/sassy-or-sally-aka-sos,2.5,-1,Sport,5.10a,1,40,44.23387,-69.07191
"Mystery Arete","Canada Cliff Rock > Canada Cliff > -Acadia National Park > Maine",https://www.mountainproject.com/route/112236092/mystery-arete,1.8,-1,Sport,5.10a,1,,44.31035,-68.3367
November,"11. Fireman's Ladder (Rampart Area) > -Camden Hills > Maine",https://www.mountainproject.com/route/110764863/november,1.7,-1,"Sport, TR",5.10a,1,30,44.23387,-69.07191
"liken lichen","13. Hot Spot , Rock Climbing > -Camden Hills > Maine",https://www.mountainproject.com/route/106401837/liken-lichen,1.0,-1,Sport,"5.10a PG13",1,40,44.23432,-69.06803
"Brown Eyed Girl","02. The Verticals > -Camden Hills > Maine",https://www.mountainproject.com/route/124576130/brown-eyed-girl,3.3,-1,Sport,5.10a,1,60,44.24816,-69.08634
"Occam's Razor","Roped > Jockey Cap > a. Western Mountains > Maine",https://www.mountainproject.com/route/123609605/occams-razor,1.0,-1,Sport,"5.10a PG13",1,30,44.02169,-70.96242
Orthography,"Roped > Jockey Cap > a. Western Mountains > Maine",https://www.mountainproject.com/route/123609742/orthography,2.0,-1,Sport,5.10a,1,55,44.02169,-70.96242
Snapchat,"Pismire Bluff > a. Western Mountains > Maine",https://www.mountainproject.com/route/124740491/snapchat,3.0,-1,Sport,5.10a,1,50,43.98562,-70.446
"Elf Boogie","e. Mountaineers Wall > Parks Pond Bluff > -Clifton Crags > Maine",https://www.mountainproject.com/route/125498349/elf-boogie,3.0,-1,Sport,5.10a,1,110,44.81735,-68.49355
"The Little Brat","ab. Mushroom Boulder > Parks Pond Bluff > -Clifton Crags > Maine",https://www.mountainproject.com/route/125498554/the-little-brat,2.0,-1,Sport,5.10a,1,29,44.81745,-68.49548
