Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Never Believe","Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/106102075/never-believe,3.3,-1,Sport,5.11b,1,45,34.17961,-85.8179
Buckwheat,"The Hole > Sand Rock > Alabama",https://www.mountainproject.com/route/106011946/buckwheat,2.9,-1,Sport,5.11b,1,40,34.18029,-85.81486
Rocktoberfest,"Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/112790076/rocktoberfest,3.4,-1,Sport,5.11b,1,,34.36424,-85.65413
"Midget Digits","Sun Wall > Sand Rock > Alabama",https://www.mountainproject.com/route/106105639/midget-digits,2.8,-1,Sport,5.11b,1,70,34.18041,-85.81555
"Mr. Toad's Wild Ride","Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108736961/mr-toads-wild-ride,3.1,-1,Sport,5.11b,1,55,34.4353,-86.6746
"Exploding Boy","Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/115461992/exploding-boy,2.9,-1,Sport,5.11b,1,,34.32235,-85.67426
"Buster Brown","Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/112786129/buster-brown,2.4,-1,Sport,5.11b,1,,34.3655,-85.66088
Tradmaster,"Right Side Cliff > Yellow Bluff > Alabama",https://www.mountainproject.com/route/108786826/tradmaster,3.0,-1,Sport,5.11b,1,50,34.4353,-86.6746
"Smashing Pumpkins","Griffin Falls > Alabama",https://www.mountainproject.com/route/105923712/smashing-pumpkins,3.0,-1,Sport,5.11b,1,80,34.2876,-85.9237
"Fools Gold","Brandnewbia > Little River Canyon > Alabama",https://www.mountainproject.com/route/123032510/fools-gold,3.0,-1,Sport,5.11b,1,,34.3577,-85.67626
"Guillotine Crack","Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/122149872/guillotine-crack,2.9,-1,Sport,5.11b,1,45,34.36397,-85.65656
"Stella Blue","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/114045687/stella-blue,2.1,-1,Sport,5.11b,1,,34.3588,-85.67018
"Dave's Other Corner","Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/112818698/daves-other-corner,2.3,-1,Sport,5.11b,1,,34.36424,-85.65413
"Lone Wolf aka Redneck Girls in Love","Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/116848095/lone-wolf-aka-redneck-girls-in-love,1.9,-1,Sport,5.11b,1,,34.32235,-85.67426
"Verge of Making Millions","Toomsuba > Little River Canyon > Alabama",https://www.mountainproject.com/route/113943946/verge-of-making-millions,1.7,-1,Sport,5.11b,1,40,34.36397,-85.65656
"Dave and Shep's Wild Ride","Lizard Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/116725172/dave-and-sheps-wild-ride,2.0,-1,Sport,5.11b,1,,34.3588,-85.67018
Carrot,"Lynn Overlook > Little River Canyon > Alabama",https://www.mountainproject.com/route/118639789/carrot,2.0,-1,Sport,5.11b,1,65,34.38277,-85.62868
"Lady Sundown","Lynn Overlook > Little River Canyon > Alabama",https://www.mountainproject.com/route/120579145/lady-sundown,2.0,-1,Sport,5.11b,1,50,34.38277,-85.62868
Chatham,"Lynn Overlook > Little River Canyon > Alabama",https://www.mountainproject.com/route/120579127/chatham,2.0,-1,Sport,5.11b,1,50,34.38277,-85.62868
"The Gentleman","Unshackled > Little River Canyon > Alabama",https://www.mountainproject.com/route/122211874/the-gentleman,1.7,-1,Sport,5.11b,1,,34.32235,-85.67426
"Green Ramp","Jungle Gym/Grey Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/122641339/green-ramp,2.0,-1,Sport,5.11b,1,,34.3655,-85.66088
"Mo Power","Delicious > Little River Canyon > Alabama",https://www.mountainproject.com/route/124582896/mo-power,3.0,-1,Sport,5.11b,1,45,34.35929,-85.66845
"Power of the P","Crazy House > Little River Canyon > Alabama",https://www.mountainproject.com/route/124253468/power-of-the-p,2.0,-1,Sport,5.11b,1,,34.36424,-85.65413
"Mary Poppins","Ninja Wall > Little River Canyon > Alabama",https://www.mountainproject.com/route/125191365/mary-poppins,3.0,-1,Sport,5.11b,1,,34.33722,-85.6725
