Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pivot Point","Lower Pivot Point > Pivot Point > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/107146395/pivot-point,2.9,-1,"Trad, Sport",5.10a,1,40,61.12307,-149.85744
"Thin As Ice","SnowBird Slab/Cornerstone > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/106807273/thin-as-ice,3.5,-1,Sport,5.10a,2,130,61.82582,-149.1913
"Eagle Reefer","Kiliak Wall > Eagle River > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108340823/eagle-reefer,3.3,-1,Sport,5.10a,1,110,61.21059,-149.24977
"Great Lobster Dispute","Goats Head Soup > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108170434/great-lobster-dispute,2.9,-1,Sport,5.10a,1,60,60.98632,-149.61141
"No Whiners","Goats Head Soup > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108158355/no-whiners,2.5,-1,Sport,5.10a,1,,60.98632,-149.61141
"No Brainer","Upper Sky Pilot > Sky Pilot Areas > Seward Highway > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108954126/no-brainer,4.0,-1,Sport,5.10a,1,,61.00379,-149.6704
"Hungry Time","Byron Glacier Wall > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109130234/hungry-time,3.3,-1,Sport,"5.10a PG13",1,95,60.75848,-148.84843
"Last Time to Selma","Dermatologist's Dream Wall > Reed Lakes Bouldering and Climbing > Hatcher Pass > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/119484187/last-time-to-selma,3.5,-1,Sport,5.10a,1,60,61.83034,-149.18305
"Cold Mountain","Beggar's Canyon > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/114573861/cold-mountain,3.3,-1,Sport,5.10a,1,45,65.29304,-148.15959
Sapphire,"Upper Right Wall > Purinton Creek > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109206970/sapphire,3.0,-1,Sport,5.10a,1,,61.81244,-148.1403
"400 lb Diet","Gorilla's Head > East Grapefruit Rocks > Grapefruit Rocks > Fairbanks and Vicinity > Alaska",https://www.mountainproject.com/route/108587106/400-lb-diet,2.8,-1,Sport,5.10a,1,35,65.35648,-147.01109
Crossover,"Byron Glacier Wall > Portage > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/109130251/crossover,2.6,-1,Sport,5.10a,1,45,60.75848,-148.84843
"Shits and Giggles","Valdez Glacier Campground > Valdez Area Rock > Anchorage & South Central Alaska > Alaska",https://www.mountainproject.com/route/108625916/shits-and-giggles,2.8,-1,"Sport, Alpine",5.10a,1,35,61.13908,-146.20546
