Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Running Man","Running Man Wall > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732401/running-man,3.9,-1,Sport,5.11c,1,120,36.16016,-115.4423
"Yaak Crack","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732374/yaak-crack,3.6,-1,Sport,5.11c,1,70,36.15672,-115.43841
"A Day in the Life","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913834/a-day-in-the-life,3.2,-1,Sport,5.11c,1,60,36.15672,-115.43841
Basement,"The Pier > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105879899/basement,3.1,-1,Sport,5.11c,1,60,36.1607,-115.44627
"Sister of Pain","Sweet Pain Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105918047/sister-of-pain,3.0,-1,Sport,5.11c,1,40,36.15597,-115.43663
"Pickled Cock","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944488/pickled-cock,3.0,-1,Sport,5.11c,1,50,36.14903,-115.42296
"Livin' on Borrowed Time","Upper Level - Right > Upper Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732533/livin-on-borrowed-time,2.8,-1,Sport,5.11c,1,50,36.15582,-115.43621
"Desert Pickle","Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808917/desert-pickle,2.8,-1,Sport,5.11c,1,60,36.15702,-115.43904
"Arrowhead Arete","Conundrum Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105991732/arrowhead-arete,2.8,-1,Sport,5.11c,1,30,36.16322,-115.41317
"Heating Up the Hood","3. Pine Tree Ledge > The Hood > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106014053/heating-up-the-hood,3.5,-1,Sport,5.11c,1,60,36.27411,-115.65834
Crocodillo,"Swamp Cave > Arrow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/106385088/crocodillo,3.6,-1,Sport,5.11c,1,80,36.74132,-114.79758
"Poodle Chainsaw Massacre","Dog Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106347324/poodle-chainsaw-massacre,2.6,-1,Sport,5.11c,1,45,36.14745,-115.42927
Dogma,"Horseshoe Wall > (13) Mt. Wilson > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732656/dogma,3.6,-1,"Trad, Sport",5.11c,1,,36.09221,-115.48184
"Black Flag","Lower Tier > Sonic Youth Cliff > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107326728/black-flag,3.0,-1,Sport,5.11c,1,65,36.16602,-115.45317
"Suffering Cats","Kitty Crag > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105985832/suffering-cats,3.3,-1,Sport,5.11c,1,80,36.15446,-115.43481
"Foreman Ferris","The Mass Production Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105865652/foreman-ferris,2.8,-1,Sport,5.11c,1,80,36.1644,-115.44322
"Los Banditos","The Robbery Wall > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106190926/los-banditos,2.6,-1,Sport,5.11c,1,,36.30159,-115.6127
"Boy Toy","Chick Magnet Sector > Sun City > Southern Nevada > Nevada",https://www.mountainproject.com/route/113987976/boy-toy,2.7,-1,Sport,5.11c,1,70,36.67016,-114.08161
"Red Storm Rising","Holiday Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913028/red-storm-rising,2.4,-1,Sport,5.11c,1,40,36.16286,-115.44137
"The Watchtower","The Observatory > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/123269088/the-watchtower,4.0,-1,Sport,5.11c,1,120,36.29461,-115.61434
"Cactus Massacre","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/114115286/cactus-massacre,3.2,-1,Sport,5.11c,1,60,36.14687,-115.42762
"The Cathedral Route","The Church Pew > Cathedral Rock > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/105859047/the-cathedral-route,3.2,-1,Sport,5.11c,3,300,36.25541,-115.64905
"Across the Universe","2. The Corrosion Cave / Walk-By Slab > The Hood > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/105858676/across-the-universe,2.8,-1,Sport,5.11c,1,45,36.27379,-115.65841
"Skipper the Eyechild","Story Crag Main Wall > Old Spanish Trail Crags (Story Crags) > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120270981/skipper-the-eyechild,3.3,-1,Sport,5.11c,1,115,35.97231,-115.52518
"Cactus Root","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697604/cactus-root,3.1,-1,Sport,5.11c,1,60,36.14687,-115.42762
"Guns and Provolone","Porcelain Wall > East Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/114083348/guns-and-provolone,3.3,-1,Sport,5.11c,1,90,35.96987,-115.47512
[Redacted],"Main Rock > Trippy Rock > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/107852172/redacted,2.9,-1,Sport,5.11c,1,45,39.27101,-119.93586
Badinerie,"Bass Wall > Arrow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/116136697/badinerie,3.2,-1,Sport,5.11c,1,70,36.7347,-114.78715
"Zar Wall","Left Side > Universal Wall > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/122449461/zar-wall,3.5,-1,Sport,5.11c,9,900,36.2635,-115.66794
"Twist of the Wrist","Story Crag Main Wall > Old Spanish Trail Crags (Story Crags) > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120271009/twist-of-the-wrist,3.0,-1,Sport,5.11c,2,180,35.97231,-115.52518
"The Flying Oehlers","Blue Sky Bluff > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/107680452/the-flying-oehlers,3.0,-1,Sport,5.11c,1,50,36.26316,-115.62859
"This Thing of Ours","Central Slab Area > The Imagination Wall > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/120820836/this-thing-of-ours,3.8,-1,Sport,5.11c,1,80,36.26196,-115.6604
"Standing Room Only","Risk Brothers Cliff > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/123359936/standing-room-only,3.5,-1,Sport,5.11c,1,60,36.14812,-115.42583
Poltergeist,"Ghost Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109884779/poltergeist,3.1,-1,Sport,5.11c,1,50,36.14462,-115.42503
"Red Ball Jets","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048888/red-ball-jets,2.9,-1,Sport,5.11c,1,55,36.15361,-115.4266
"Fast Moving Train","Holiday Wall > Calico Tanks Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105913047/fast-moving-train,2.3,-1,Sport,5.11c,1,40,36.16286,-115.44137
"Gridlock Direct","The Gallery > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105923023/gridlock-direct,2.4,-1,Sport,5.11c,1,50,36.15672,-115.43841
Beltway,"Suburban Crag > Lone Mountain > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/120247887/beltway,3.1,-1,Sport,5.11c,1,70,36.23651,-115.31342
"Stairway to Heaven","Stairway to Heaven Dome > Christmas Tree Pass > Southern Nevada > Nevada",https://www.mountainproject.com/route/105798407/stairway-to-heaven,3.2,-1,Sport,5.11c,2,250,35.2492,-114.70236
"Communion Wafer","The Church Pew > Cathedral Rock > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114612572/communion-wafer,3.0,-1,Sport,5.11c,1,80,36.25541,-115.64905
"Friendly Fire","Right (North) Wall > The Gun Club > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/116522924/friendly-fire,2.6,-1,Sport,5.11c,1,45,36.22975,-115.3364
"Cactus Sale Today","Cactus Joes > North Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120396682/cactus-sale-today,3.1,-1,Sport,5.11c,1,50,36.00409,-115.48324
"Future Days","Den of Thieves Area > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/120930212/future-days,3.0,-1,Sport,5.11c,1,55,36.30133,-115.61214
"Edge of Doom","Dinosaur Rock > Carson City Area > Western Nevada > Nevada",https://www.mountainproject.com/route/106314234/edge-of-doom,2.5,-1,"Sport, TR",5.11c,1,35,39.11427,-119.79939
"Sphincter Shrinker","Tear Drop Dome > Lone Mountain > Western Nevada > Nevada",https://www.mountainproject.com/route/110335586/sphincter-shrinker,3.0,-1,Sport,5.11c,1,100,37.99488,-117.51581
"The Felon","Cannabis Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106060606/the-felon,2.7,-1,Sport,5.11c,1,35,36.16728,-115.4179
"Leave out the Salt","Strategic Arms Wall > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111718708/leave-out-the-salt,3.0,-1,Sport,5.11c,1,90,36.15817,-115.43429
"Karmic Retribution","Spit Roasted Wall > Upper Cliffs > Sleepy Hollow > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/112560002/karmic-retribution,3.0,-1,"Sport, Boulder","5.11c V4",1,60,35.93486,-115.51884
"Like Mom Used to Make","The Twinkie > The Trophy Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/118227597/like-mom-used-to-make,2.5,-1,Sport,5.11c,1,50,36.16936,-115.45331
"Five Finger Discount","The Robbery Wall > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106256935/five-finger-discount,2.3,-1,Sport,5.11c,1,75,36.30159,-115.6127
"Shell Shock","2. The Corrosion Cave / Walk-By Slab > The Hood > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/111711570/shell-shock,2.8,-1,Sport,5.11c,1,60,36.27379,-115.65841
"Jealous Days","Den of Thieves Area > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/122423351/jealous-days,3.0,-1,Sport,5.11c,1,60,36.30133,-115.61214
"Inside Out","The Secret 13 Wall > The Trophy Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105948347/inside-out,2.6,-1,Sport,5.11c,1,40,36.17073,-115.45045
"Blackdog Butch","Les Echoes des Choix (Top tier) > The Chert Locker > North Echo Cliff > Echo Cliffs > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/117548696/blackdog-butch,3.0,-1,Sport,5.11c,1,114,36.25105,-115.64668
Metalbeard,"The Kragle > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/117065625/metalbeard,3.0,-1,Sport,5.11c,1,55,36.16158,-115.43571
"Happiness Within Your Reach","2. The Arêtes (a.k.a. the Road Area) > Rainbow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/122315052/happiness-within-your-reach,3.0,-1,Sport,5.11c,1,80,37.3741,-114.55067
"Spirit Air","Mud Spring Wing > (17) Mud Spring Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111754459/spirit-air,2.6,-1,Sport,5.11c,1,130,36.02788,-115.46107
"Midnight Angel","Palantine Wall - First Tier > Echo Falls Area > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114519201/midnight-angel,2.9,-1,Sport,5.11c,6,500,36.24763,-115.64471
"Kentucky Roulette","Chick Magnet Sector > Sun City > Southern Nevada > Nevada",https://www.mountainproject.com/route/114209824/kentucky-roulette,2.4,-1,Sport,5.11c,1,70,36.67016,-114.08161
"Happy Bubble","Comedy Crag Right > Comedy Crags > North Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120464653/happy-bubble,2.5,-1,Sport,5.11c,1,45,35.99993,-115.48526
"Mr. Drysedale","2. The Corrosion Cave / Walk-By Slab > The Hood > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/113333725/mr-drysedale,2.7,-1,Sport,5.11c,1,65,36.27379,-115.65841
"Expert Textpert","The Walrus > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106038393/expert-textpert,2.4,-1,Sport,5.11c,1,30,36.1682,-115.455
GBH,"Lower Tier > Sonic Youth Cliff > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105885089/gbh,2.1,-1,Sport,5.11c,1,80,36.16602,-115.45317
Nightcrawler,"Main Rock > Spooner Crag > Lake Tahoe Area > Western Nevada > Nevada",https://www.mountainproject.com/route/107274496/nightcrawler,2.2,-1,Sport,5.11c,1,35,39.1002,-119.9141
Unknown,"Mary Jane Cliff > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/113487192/unknown,2.6,-1,Sport,5.11c,1,30,36.26933,-115.66735
"Desert Sportsman","Broast and Toast Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107378199/desert-sportsman,2.3,-1,Sport,5.11c,1,60,36.16635,-115.45305
"Malice Aforethought","The Fringe > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122204838/malice-aforethought,2.5,-1,Sport,5.11c,1,115,36.16162,-115.43509
Instigator,"Your Wall > Ash Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/117016166/instigator,2.5,-1,Sport,5.11c,1,45,36.16083,-115.43538
"Triple Word","Comedy Crag Left > Comedy Crags > North Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120483674/triple-word,2.6,-1,Sport,5.11c,1,50,36.00083,-115.48471
"Payless Cashaways","Ranch Hands Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111773894/payless-cashaways,2.1,-1,Sport,5.11c,1,75,36.1504,-115.4261
