Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Prize Rooster","The Coop > 3 - The Bowling Alley > The Farmhouse > Southern Arizona > Arizona",https://www.mountainproject.com/route/114781141/prize-rooster,3.6,-1,Sport,5.11a,1,70,31.69142,-110.42904
Stampede,"The Sheepshead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106120091/stampede,3.5,-1,Sport,5.11a,7,800,31.87031,-109.99388
"Giggle Drops","South End > Peaks Crag > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110522964/giggle-drops,3.4,-1,Sport,5.11a,1,70,35.30643,-111.70566
"Steve's Arete","Hunchback Pinnacle > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738338/steves-arete,3.4,-1,Sport,5.11a,1,40,32.36722,-110.71557
"Just Do It","Punch and Judy Towers > 3 - Windy Point East > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105808540/just-do-it,3.4,-1,Sport,5.11a,1,80,32.3683,-110.7125
"True Value","(F) Swiss Tower > The Pit (aka Le Petit Verdon) > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810916/true-value,3.2,-1,Sport,5.11a,1,70,35.12928,-111.59745
"The Abyss","(F) Swiss Tower > The Pit (aka Le Petit Verdon) > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105810941/the-abyss,3.1,-1,Sport,5.11a,1,80,35.12928,-111.59745
"Jack and the Beanstalk","Cracker Jack Cliffs > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105800763/jack-and-the-beanstalk,3.1,-1,Sport,5.11a,1,,34.75582,-111.06739
"Divine Vessel","The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/112484032/divine-vessel,2.9,-1,Sport,5.11a,1,85,36.65703,-114.00822
"Crosstown Traffic","Cracker Jack Cliffs > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105800830/crosstown-traffic,2.8,-1,Sport,5.11a,1,,34.75582,-111.06739
"Bats in the Belfry","Main Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105933872/bats-in-the-belfry,2.8,-1,Sport,5.11a,1,,34.75487,-111.06333
"John's Meat Market  (aka: Fred's Line)","Tufa City > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/106639144/johns-meat-market-aka-freds-line,3.1,-1,Sport,5.11a,1,,33.17567,-110.78048
"Everlasting Gobstopper","Sweet Rock > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106515990/everlasting-gobstopper,3.2,-1,Sport,5.11a,1,90,31.87238,-110.01815
