Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Mystery Achievement","Super Hits - Bloody Fingers > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107682572/mystery-achievement,3.2,-1,Sport,5.7,1,110,42.08728,-113.72925
"Big Time","Castle Rock - South Face > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105742169/big-time,3.1,-1,Sport,5.7,4,400,42.12369,-113.67155
"Cruel Shoes","Stripe Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105742130/cruel-shoes,2.9,-1,Sport,5.7,3,,42.08973,-113.70937
Raindance,"Flaming Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741569/raindance,2.5,-1,Sport,5.7,2,,42.07673,-113.7137
"Wind Dance","Upper Breadloaves - East > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/115450967/wind-dance,2.8,-1,Sport,5.7,1,100,42.08784,-113.72878
"Skin the Cat","Site 18 > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105867039/skin-the-cat,2.4,-1,Sport,5.7,1,60,42.0927,-113.70359
"Little Nest","Populace Wall > Black Cliffs > West Idaho > Idaho",https://www.mountainproject.com/route/106068998/little-nest,2.5,-1,"Trad, Sport",5.7,1,60,43.53639,-116.08633
Handy,"Comp Rock - East Face > Comp Rock > East Sector > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106718575/handy,3.1,-1,"Trad, Sport",5.7,1,90,42.1359,-113.6689
DaBoyz,"Upper Breadloaves - East > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/117262910/daboyz,2.7,-1,Sport,5.7,1,95,42.08784,-113.72878
Nash-e-mun,"Mid Cliffs > Black Cliffs > West Idaho > Idaho",https://www.mountainproject.com/route/108172616/nash-e-mun,2.4,-1,Sport,5.7,1,40,43.53804,-116.08996
"Tourist Season","Drilling Fields - Lost World > Drilling Fields > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/113162835/tourist-season,2.4,-1,Sport,5.7,1,115,42.0823,-113.7177
Toddler,"Short Cliffs > Black Cliffs > West Idaho > Idaho",https://www.mountainproject.com/route/106062289/toddler,2.0,-1,"Sport, TR",5.7,1,40,43.53993,-116.09204
"Scorpio Rising","West Buttress - South > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107182911/scorpio-rising,2.5,-1,Sport,5.7,1,70,42.12441,-113.67193
"Tossed Salad","Garden Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/106279460/tossed-salad,2.4,-1,"Sport, TR",5.7,1,30,47.70428,-116.96323
"Oh My Gosh","Castle Rock - South Face > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/108850499/oh-my-gosh,2.5,-1,Sport,5.7,2,195,42.12369,-113.67155
"Alien Pod","Pointless Crag > East Idaho > Idaho",https://www.mountainproject.com/route/107695397/alien-pod,2.0,-1,Sport,5.7,1,25,43.60011,-111.64161
