Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Sonic Boom","Trundle Dome > Lower Icicle Canyon > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106605458/sonic-boom,3.0,-1,"Trad, Sport, TR",5.10-,1,75,47.548,-120.696
"Monty Python","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114363470/monty-python,3.5,-1,Sport,5.10-,1,110,47.6071,-120.71485
"Bad Moon Arisen","(c) Tomato Wall > (a) Far End > Sunshine Wall > Echo Basin > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/108649535/bad-moon-arisen,2.4,-1,Sport,5.10-,1,50,47.02345,-119.97689
"Tick Tock","(b) Croc > Neverland > Far Side > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108130031/tick-tock,2.3,-1,Sport,5.10-,1,45,47.4355,-121.63228
"Trial By Jury","(c) Powerline Wall > (d) Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112039039/trial-by-jury,1.9,-1,"Sport, TR",5.10-,1,20,48.45356,-122.62896
"East Side Crack (Wall Features Only)","The Kenticle Proper > Kent East Hill Skate Park (AKA The Kenticle) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112851856/east-side-crack-wall-features-only,3.2,-1,Sport,5.10-,1,50,47.38585,-122.18722
C,"Spearhead Left Side > The Matrix > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/111824849/c,2.4,-1,Sport,5.10-,1,45,48.57959,-120.36635
"Route B","The Sweet Spot > The Matrix > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/114425729/route-b,2.0,-1,Sport,5.10-,1,65,48.57836,-120.36623
"They Call The Wind Mariah","East Face > Big Rock > Rocks of Sharon > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/112317191/they-call-the-wind-mariah,2.3,-1,Sport,5.10-,2,,47.578,-117.2859
"Lost and Found","Joe’s Rock > The Dikes > Southeast Corner > Washington",https://www.mountainproject.com/route/122926816/lost-and-found,3.0,-1,"Sport, Alpine",5.10-,1,35,46.11081,-117.8325
"Tiny Divots","Gritscone > Far Side > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118862004/tiny-divots,2.2,-1,"Sport, TR",5.10-,1,30,47.43101,-121.62697
Mermaid,"(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121956753/mermaid,3.0,-1,Sport,5.10-,1,75,47.82399,-121.56549
"Butterflies and Bud Lights","Lower Band > Wallula Gap > Southeast Corner > Washington",https://www.mountainproject.com/route/120535429/butterflies-and-bud-lights,2.8,-1,Sport,5.10-,1,35,46.03662,-118.93495
"Quicksilver Girl (Short)","3. Prospect Point > Prospector Crags > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/114537825/quicksilver-girl-short,2.8,-1,Sport,5.10-,1,80,48.66216,-120.53062
Crackenstein,"Crackenstein > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/117402074/crackenstein,3.0,-1,"Sport, TR",5.10-,1,40,48.16052,-123.68158
"Presymptomatic Transmission","Upper Band > Wallula Gap > Southeast Corner > Washington",https://www.mountainproject.com/route/120497901/presymptomatic-transmission,3.0,-1,Sport,5.10-,1,60,46.03432,-118.93
"Marauder's Map","Hogwarts > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117334491/marauders-map,3.0,-1,Sport,5.10-,1,,47.60097,-120.71324
"Choss Much!","Upper Band > Wallula Gap > Southeast Corner > Washington",https://www.mountainproject.com/route/120514590/choss-much,3.0,-1,Sport,5.10-,1,60,46.03432,-118.93
"Particulate Matter","Ice Box right side > Hairpin Crags > Washington Pass > North Cascades > Hwy 20 and North Cascades National Park > Northwest Region > Washington",https://www.mountainproject.com/route/117797500/particulate-matter,3.0,-1,"Sport, Alpine",5.10-,1,80,48.51379,-120.64526
"Ruddy Visage","Rainbow Wall > Southeast Corner > Washington",https://www.mountainproject.com/route/119049416/ruddy-visage,3.0,-1,Sport,5.10-,1,35,46.32008,-117.65307
"E. Grade school","Spearhead Base > The Matrix > Mazama > Okanogan > Washington",https://www.mountainproject.com/route/123441379/e-grade-school,3.0,-1,Sport,5.10-,1,60,48.57945,-120.36631
"The Source","Rattletale Wall > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111116847/the-source,2.7,-1,Sport,5.10-,1,100,47.8243,-121.5613
Browser,"Browser > Bridge Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117887675/browser,2.8,-1,Sport,5.10-,1,45,47.56755,-120.78121
"My New Hammer","(b) Millennium Wall > Sunshine's Lower Cliffs > Echo Basin > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/112297119/my-new-hammer,2.1,-1,Sport,5.10-,1,40,47.0238,-119.97889
"Monkey Business","(d) Jungle Jim Wall > (c) Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117315402/monkey-business,2.6,-1,Sport,5.10-,2,75,48.45406,-122.63039
"Brain Bus","Buena Vista Buttress > Bridge Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117849087/brain-bus,2.5,-1,Sport,5.10-,1,45,47.56701,-120.77932
"Unknown Route","North Section (Left Side) > Rock Creek Cliff (aka Clif's Cliff) > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/110268643/unknown-route,2.1,-1,Sport,5.10-,1,65,45.75883,-122.00986
"No Barking","Central Park > Clamshell > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119803154/no-barking,2.2,-1,"Sport, TR",5.10-,1,45,47.5452,-120.72563
