Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Hellboy,"Winter Wall > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/106298024/hellboy,2.9,-1,Sport,5.8+,1,156,35.80564,-106.14022
"Escaping the Tiger","(09) The Far Side II > Palomas Peak > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106293749/escaping-the-tiger,2.7,-1,Sport,5.8+,1,60,35.2347,-106.406
"Sunny Side Up (aka Photo-Op)","Lower Buttress > The Overlook > White Rock > Los Alamos & White Rock > New Mexico",https://www.mountainproject.com/route/105940820/sunny-side-up-aka-photo-op,1.9,-1,"Sport, TR",5.8+,1,40,35.82724,-106.17858
"Northern Migration","(03.5) The Dove Bar > Palomas Peak > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/115185771/northern-migration,3.1,-1,Sport,5.8+,1,40,35.23273,-106.40335
"Fun for the Whole Family","Tim's Thumb > Upper Tier > Comales Canyon > Taos Area > New Mexico",https://www.mountainproject.com/route/107756050/fun-for-the-whole-family,2.5,-1,Sport,5.8+,1,40,36.15697,-105.581
"Soy Beefcake","(B) Spaghetti Western Wall > Upper East Fork (UEF) > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106383104/soy-beefcake,1.7,-1,Sport,5.8+,1,40,35.81978,-106.52028
"Officer Flossie","Scarry Wall > Southern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/112466037/officer-flossie,2.3,-1,"Sport, TR",5.8+,1,58,33.98639,-106.99529
"Easy Air","Cathedral Rock > Pecos River Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/107563581/easy-air,2.2,-1,Sport,"5.8+ PG13",1,,35.7023,-105.6863
"Hard Rock Miner","The Bleachers > Pecos River Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/105902006/hard-rock-miner,2.7,-1,Sport,5.8+,1,45,35.70303,-105.68699
Blitzed,"Alcohol Wall South > Southern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/106325604/blitzed,2.3,-1,Sport,5.8+,1,,33.98607,-106.98897
Quackers,"Ugly Duckling Boulder > Enchanted Tower > New Mexico",https://www.mountainproject.com/route/105797490/quackers,1.8,-1,"Sport, TR",5.8+,1,35,34.23202,-107.91785
"Big Block 1","Big Block > Big Block > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/110243365/big-block-1,2.2,-1,Sport,5.8+,1,30,35.03094,-106.36201
"Unfinished Buisness","Cox Canyon (South) > Cox Canyon > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/118258223/unfinished-buisness,3.0,-1,Sport,5.8+,1,30,36.97525,-107.90479
"Face  1","Full Moon Wall > East Side > Luna Park > Red Rock Arroyo > Truth or Consequences Area > New Mexico",https://www.mountainproject.com/route/109671394/face-1,2.3,-1,Sport,5.8+,1,65,33.4959,-107.41517
"Mary Poppins Ain't No Cowgirl","Middle Rock > Tres Piedras > Taos Area > New Mexico",https://www.mountainproject.com/route/122807257/mary-poppins-aint-no-cowgirl,2.4,-1,Sport,5.8+,1,100,36.66116,-105.98361
"Mouth of a Sailor","Hole in the Wall > La Cueva Canyon, Upper > Sandia Mountains > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106466144/mouth-of-a-sailor,2.1,-1,Sport,5.8+,1,50,35.20629,-106.452
"For a Few Bolts More","Boot Hill > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/111912746/for-a-few-bolts-more,2.2,-1,Sport,5.8+,1,55,35.24302,-106.41065
Opie,"Center > The Terrace > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/107304559/opie,2.2,-1,Sport,5.8+,1,45,35.25725,-106.40607
"No Holds Barred","Corner Block > Northern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/110106480/no-holds-barred,2.0,-1,Sport,5.8+,1,50,34.00491,-106.98849
"Crestone Puddin'","Main Wall > Little River Wall > El Rito > New Mexico",https://www.mountainproject.com/route/109281887/crestone-puddin,1.6,-1,Sport,5.8+,1,48,36.38922,-106.23463
"Inchworm Arete","Filet de Papillon Wall (aka Dirt Wall) > Northern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/106647671/inchworm-arete,2.1,-1,Sport,5.8+,1,50,34.0013,-106.99046
"Puppy Love","The Dog House > The Shack > Diablo Canyon > Santa Fe Area > New Mexico",https://www.mountainproject.com/route/114481315/puppy-love,2.0,-1,Sport,5.8+,1,50,35.81243,-106.14555
"Leisure Sport","Red Wall > Northern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/107179758/leisure-sport,1.8,-1,Sport,5.8+,1,50,34.0045,-106.9885
Corpulent,"The North End > East Side > Northern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/110085716/corpulent,1.6,-1,Sport,5.8+,1,45,34.00499,-106.98941
TR#3,"NMMC Rocks > Left Side > Lower Juan Tabo Canyon > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/117132248/tr3,2.0,-1,"Sport, TR",5.8+,1,30,35.21625,-106.5019
Babooby,"Scarry Wall > Southern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/112466079/babooby,1.5,-1,Sport,5.8+,1,25,33.98639,-106.99529
"Zig Zig","West Rock > Tres Piedras > Taos Area > New Mexico",https://www.mountainproject.com/route/122807284/zig-zig,2.7,-1,Sport,5.8+,1,80,36.66129,-105.98487
"This Way to Platform 9 3/4","Upper Park > Luna Park > Red Rock Arroyo > Truth or Consequences Area > New Mexico",https://www.mountainproject.com/route/113548890/this-way-to-platform-9-34,2.0,-1,Sport,5.8+,1,45,33.49902,-107.41772
"Poop Soup","Cox Canyon (Main) > Cox Canyon > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/118060214/poop-soup,1.7,-1,Sport,"5.8+ PG13",1,30,36.9916,-107.90922
"Cuba and Nova's Block Party","(I) The Amphitheater > Upper East Fork (UEF) > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106447692/cuba-and-novas-block-party,1.3,-1,Sport,5.8+,1,35,35.82278,-106.5145
"Where Bighorns Sleep","The Bend > Taos Area > New Mexico",https://www.mountainproject.com/route/123837272/where-bighorns-sleep,2.0,-1,Sport,5.8+,1,45,36.35264,-105.73426
