Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Mulligan Stew","Hobo Jungle > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107651178/mulligan-stew,3.5,-1,Sport,5.11-,1,75,35.3874,-111.61355
Raycreation,"Upper Wall > Raycreation Area > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106828858/raycreation,2.9,-1,Sport,5.11-,1,55,32.42467,-110.74639
"Sting Ray, AKA Geirless Warrior","Upper Wall > Raycreation Area > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106831098/sting-ray-aka-geirless-warrior,2.5,-1,Sport,5.11-,1,50,32.42467,-110.74639
"Appetite For Destruction","North Buttress > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/108066328/appetite-for-destruction,3.4,-1,Sport,5.11-,1,115,33.17361,-110.77796
"Wild Wild West","The Teapot > Mitten Ridge > Sedona > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105957681/wild-wild-west,3.3,-1,"Trad, Sport",5.11-,5,300,34.87421,-111.73225
"Frisk a Drag","Hobo Jungle > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/107689921/frisk-a-drag,2.6,-1,Sport,5.11-,1,60,35.3874,-111.61355
"Prymal Instinct","North Buttress > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/107551304/prymal-instinct,3.4,-1,Sport,5.11-,1,115,33.17361,-110.77796
"Good Intentions","Redbud Canyon > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/111669203/good-intentions,2.9,-1,Sport,5.11-,1,,36.6573,-114.00503
"All's Well That Ends Well","End Pinnacle > Rockfellow Group > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/106395387/alls-well-that-ends-well,3.4,-1,Sport,5.11-,5,580,31.92707,-109.97864
"Wish Bone","Bone Town > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/106071959/wish-bone,3.1,-1,Sport,5.11-,1,45,33.17003,-110.78145
"I Love My Wife","North End > Peaks Crag > Peaks Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110534078/i-love-my-wife,2.2,-1,Sport,5.11-,1,60,35.30713,-111.70502
"Bring on the Atheists","North Fin > 4 - Windy Point West > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/111639135/bring-on-the-atheists,2.7,-1,Sport,5.11-,1,65,32.36755,-110.71953
"Sir Clipalot","Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/107766463/sir-clipalot,3.3,-1,Sport,5.11-,3,240,32.43213,-110.79756
"Shell Shock","North Buttress > The Homestead > Central Arizona > Arizona",https://www.mountainproject.com/route/107551406/shell-shock,3.1,-1,Sport,5.11-,1,110,33.17361,-110.77796
"Slap & Tickle","Atlantis South Side > Atlantis > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105931427/slap-tickle,3.4,-1,Sport,5.11-,3,250,33.30561,-111.07634
"Direct Warrior","Upper Wall > Raycreation Area > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/114978166/direct-warrior,2.7,-1,Sport,5.11-,1,55,32.42467,-110.74639
"Rocket Man","The Funny Farm > Atlantis > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/116715506/rocket-man,3.1,-1,Sport,5.11-,1,80,33.30497,-111.07714
"The Long, Strange Trip","Rockfellow Dome > Rockfellow Group > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/108591020/the-long-strange-trip,3.1,-1,"Trad, Sport",5.11-,6,500,31.92692,-109.97782
