Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Shaken Not Stirred","Martini Sector > The Discovery Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/108220733/shaken-not-stirred,3.8,-1,Sport,5.12a,1,70,43.72721,-113.08171
"Ghost in the Shell","The Head Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/108134072/ghost-in-the-shell,3.7,-1,Sport,5.12a,1,70,43.73023,-113.08384
Martini,"Martini Sector > The Discovery Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/108134332/martini,3.6,-1,Sport,5.12a,1,75,43.72721,-113.08171
Gemini,"Bath Rock - West > Bath Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105845597/gemini,3.5,-1,Sport,5.12a,1,65,42.07578,-113.7227
"Smoke Signal","Flaming Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106088741/smoke-signal,3.1,-1,Sport,5.12a,1,70,42.07673,-113.7137
"Lemon Drop","Martini Sector > The Discovery Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/118866316/lemon-drop,3.5,-1,Sport,5.12a,1,75,43.72721,-113.08171
"Middle Man","The Head Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/108186677/middle-man,3.0,-1,Sport,5.12a,1,50,43.73023,-113.08384
"White Rhino","The Head Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/108322069/white-rhino,3.0,-1,Sport,5.12a,1,70,43.73023,-113.08384
"Euro Beast","Bath Rock - South > Bath Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107224787/euro-beast,2.8,-1,Sport,5.12a,1,50,42.07486,-113.72163
"Ischemic Pain / Body Buster","Lost Arrow Spire > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105970015/ischemic-pain-body-buster,3.9,-1,Sport,"5.12a PG13",1,100,42.08568,-113.71267
Wildfire,"Eagle Wall - Left & Center > Eagle Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111419413/wildfire,4.0,-1,Sport,5.12a,1,70,42.68172,-113.00445
"Love Connection","Love Connection > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/111430233/love-connection,3.8,-1,Sport,5.12a,1,40,42.68037,-113.01051
"CLOSED TO CLIMBING Danger Zone","CLOSED TO CLIMBING 5 Long Wall > CLOSED TO CLIMBING Main Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/107011543/closed-to-climbing-danger-zone,4.0,-1,Sport,5.12a,1,115,42.67508,-112.99826
"CLOSED TO CLIMBING Career of the 90's","CLOSED TO CLIMBING 4 All Star Wall > CLOSED TO CLIMBING Main Wall > Massacre Rocks > East Idaho > Idaho",https://www.mountainproject.com/route/118640150/closed-to-climbing-career-of-the-90s,4.0,-1,Sport,5.12a,1,,42.67508,-112.99826
