Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Aerophobia,"11.  Fear of Flying > Pilot Mountain > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/120402604/aerophobia,2.7,-1,Sport,5.6,1,90,36.33998,-80.48211
"Original Route Direct","Section 2 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/108746296/original-route-direct,2.1,-1,Sport,5.6,1,30,35.96386,-81.12042
"Tee Ball","River (South) Face > The Trestle > 4. Eastern Region > North Carolina",https://www.mountainproject.com/route/117236625/tee-ball,3.0,-1,"Sport, TR",5.6,1,60,36.16832,-78.44553
"Gold Member","East Cliff > Melrose Mtn. Climbing Park > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/118234695/gold-member,2.5,-1,Sport,5.6,1,50,35.20113,-82.27508
"Cloudy Day","Section 2 > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/112266593/cloudy-day,1.7,-1,Sport,5.6,1,45,35.96386,-81.12042
"Fresh Step","Tail of the Cat Area > Rumbling Bald > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/108077923/fresh-step,1.8,-1,"Trad, Sport","5.6 PG13",1,100,35.454,-82.22
"Stone Poneys","Cheers Ledge > Horseshoe Rock > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/112204878/stone-poneys,2.0,-1,"Sport, TR",5.6,1,80,35.24165,-82.96184
"Bear Necessities","Baby Bearwaller Wall > Little Bearwallow Falls > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/125054804/bear-necessities,3.5,-1,Sport,5.6,1,50,35.46772,-82.3394
"Rico's Suave","Main Wall > Little Bearwallow Falls > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/125422909/ricos-suave,3.3,-1,Sport,5.6,2,190,35.46771,-82.3394
"No Holds Barred (AKA Peter’s Route)","Main Wall > Little Bearwallow Falls > 1. Southern Mountains Region > North Carolina",https://www.mountainproject.com/route/125429252/no-holds-barred-aka-peters-route,3.0,-1,Sport,5.6,1,70,35.46771,-82.3394
"My Little Monkey","Section 4b > Rocky Face Recreational Area > 3. Piedmont Region > North Carolina",https://www.mountainproject.com/route/125615214/my-little-monkey,3.0,-1,"Sport, TR",5.6,1,20,35.96351,-81.11935
