Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Strawberry Fields","Elephant Rock - North > Elephant Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/115409340/strawberry-fields,3.2,-1,Sport,5.9,1,90,42.06716,-113.7094
"Scream Cheese","Anteater - West > Anteater Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741593/scream-cheese,3.1,-1,Sport,5.9,1,70,42.08229,-113.7218
"Between Heaven and Earth","Hostess Gully - West Corridor > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105842582/between-heaven-and-earth,2.7,-1,Sport,5.9,1,110,42.12433,-113.67199
"Built for Comfort","Upper Breadloaves - West > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/107179849/built-for-comfort,2.6,-1,Sport,5.9,1,80,42.08797,-113.72939
"Just Say No","Elephant Rock - East > Elephant Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105740978/just-say-no,2.6,-1,Sport,"5.9 PG13",1,100,42.06739,-113.70894
"Finer Niner","Lower Breadloaves - Provo Wall > Breadloaves > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106254301/finer-niner,2.4,-1,Sport,5.9,1,80,42.08624,-113.72903
"To Have and to Hold","Poultry Pillar - Wedding Wall > Castle Rocks > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105812213/to-have-and-to-hold,2.9,-1,Sport,5.9,1,80,42.12554,-113.67174
"Hungry Eyes","Pointless Crag > East Idaho > Idaho",https://www.mountainproject.com/route/107690735/hungry-eyes,2.9,-1,Sport,5.9,1,70,43.60011,-111.64161
Bomber,"Site 18 > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105867043/bomber,2.4,-1,Sport,5.9,1,70,42.0927,-113.70359
"White Wash","Populace Wall > Black Cliffs > West Idaho > Idaho",https://www.mountainproject.com/route/107641505/white-wash,2.4,-1,Sport,5.9,1,55,43.53639,-116.08633
"Lost Arrow Spur","Upper Fifth Canyon > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/106397338/lost-arrow-spur,3.0,-1,"Sport, TR",5.9,1,50,47.70252,-116.96123
"Bora Bora","Tahitian Rocks > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741005/bora-bora,2.4,-1,Sport,5.9,1,100,42.09151,-113.70618
"Rock-in My Sports Bra","Pointless Crag > East Idaho > Idaho",https://www.mountainproject.com/route/107693367/rock-in-my-sports-bra,2.5,-1,Sport,5.9,1,40,43.60011,-111.64161
"Freely Given","Lower Ledge Area > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/106280011/freely-given,2.6,-1,"Sport, TR",5.9,1,50,47.70233,-116.95609
Sherman,"Garden Wall > Q'Emiln Park > North Idaho > Idaho",https://www.mountainproject.com/route/106383795/sherman,2.7,-1,"Sport, TR",5.9,1,50,47.70428,-116.96323
"Alpinista Sista","Bracksiek's Pillar > South Hills > Castle Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/106718247/alpinista-sista,3.0,-1,Sport,5.9,2,190,42.13496,-113.67163
"Last of the Lost","Drilling Fields - Lost World > Drilling Fields > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/113733727/last-of-the-lost,2.6,-1,Sport,5.9,1,115,42.0823,-113.7177
