Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Manatee","Upper Mound (main upper cluster of boulders) > U-Mound > Foothills Bouldering > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106365197/the-manatee,3.4,-1,Boulder,V4-5,1,18,35.08345,-106.48104
"Fish Face","The Flounder > Aguirre Bouldering > Organ Mountains > Las Cruces Area Climbing > New Mexico",https://www.mountainproject.com/route/118178017/fish-face,4.0,-1,Boulder,V4-5,1,13,32.36866,-106.55134
"Ted's Head","Ted Head Boulder > Ted's Head > Lower La Cueva Canyon > Foothills Bouldering > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/120013197/teds-head,3.5,-1,Boulder,V4-5,1,12,35.20563,-106.48527
Ricochet,"Bulletproof > Roadside Attraction > Mills Canyon > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/122418660/ricochet,3.0,-1,Boulder,V4-5,1,6,36.07021,-104.35441
"Vert and Ernie","Vert and Ernie > Mushroom Boulder > Mills Canyon > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/121732217/vert-and-ernie,3.0,-1,Boulder,V4-5,1,,36.07205,-104.35571
"Open Project","The Torture Chamber > The West Faces > Monjeau Peak > Ruidoso Area > New Mexico, other Southern Areas > New Mexico",https://www.mountainproject.com/route/119604229/open-project,3.0,-1,Boulder,V4-5,1,8,33.42959,-105.73265
Nuggs,"Pot Creek Highball > Taos Area > New Mexico",https://www.mountainproject.com/route/106954236/nuggs,3.0,-1,Boulder,"V4-5 PG13",1,20,36.30561,-105.59128
"Crack Traverse","Warm-up Boulder > The Pond > Ponderosa Bouldering > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106305241/crack-traverse,2.5,-1,Boulder,V4-5,1,,35.68657,-106.65585
"Eric Scully","Spook Outlying Boulders > Spook Canyon > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/107051031/eric-scully,2.0,-1,Boulder,V4-5,1,6,34.00024,-106.9823
"Scoop Mantle","Pinball Simulator Area > The Satellite > Ponderosa Bouldering > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106992520/scoop-mantle,2.0,-1,Boulder,V4-5,1,12,35.7282,-106.6237
"Thin Face Left","Lower Gully > The Satellite > Ponderosa Bouldering > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/106992477/thin-face-left,2.0,-1,Boulder,V4-5,1,15,35.7282,-106.6237
"Routine Expedition","Pylon Boulder > Northern Box areas > The Box Climbing Areas > Socorro Area > New Mexico",https://www.mountainproject.com/route/120282657/routine-expedition,1.0,-1,Boulder,V4-5,1,14,34.00102,-106.99126
"Jew Did It","Pizza Boulders > Dona Ana Mountains > Las Cruces Area Climbing > New Mexico",https://www.mountainproject.com/route/112912325/jew-did-it,1.0,-1,Boulder,V4-5,1,7,32.45937,-106.78889
Sporty??,"Crystal Ship and Glass House > Three Gun (Tres Pistolas) > Foothills Bouldering > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/106651405/sporty,1.0,-1,Boulder,V4-5,1,12,35.076,-106.4406
"Nug Roof","The Nug > Long Canyon > South Organs > Organ Mountains > Las Cruces Area Climbing > New Mexico",https://www.mountainproject.com/route/106837544/nug-roof,1.0,-1,Boulder,V4-5,1,20,32.32967,-106.54819
"Breaching Whale","Breaching Whale Boulder > Oso Ridge Trail Boulders > Manitoba/Montgomery Trailhead > Foothills Bouldering > Albuquerque Area > New Mexico",https://www.mountainproject.com/route/123585033/breaching-whale,3.0,-1,Boulder,V4-5,1,7,35.13826,-106.46031
"Pebby Direct","San Antonio Campground > Jemez Mountains and Jemez Valley > New Mexico",https://www.mountainproject.com/route/124515492/pebby-direct,2.0,-1,Boulder,V4-5,1,10,35.88875,-106.64848
"Infected Center","West Face > Mushroom Boulder > Mills Canyon > Roy > New Mexico, other Northern Areas > New Mexico",https://www.mountainproject.com/route/125734082/infected-center,3.0,-1,Boulder,V4-5,1,,36.07193,-104.35587
