Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Stone Warrior","Stone Tower Boulder > Stone Tower Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/106906051/stone-warrior,3.3,-1,Boulder,V5,1,,42.49079,-70.98626
Hepatitis,"Pusherman Wall > Temple Area > Hammond Pond > Eastern, MA > Massachusetts",https://www.mountainproject.com/route/106848189/hepatitis,3.4,-1,"TR, Boulder","5.12 V5",1,15,42.32665,-71.17776
"The Sleeping Giant","Sleeping Giant Boulder > The Happy Valley > Happy Valley and The Hideaway > Montague Wildlife Management Area > Western MA > Massachusetts",https://www.mountainproject.com/route/108541054/the-sleeping-giant,4.0,-1,Boulder,V5,1,17,42.53647,-72.49203
"The Jeremy Wall Memorial Problem","Phantom Tower > Gilbert Hills State Park > Eastern, MA > Massachusetts",https://www.mountainproject.com/route/106531647/the-jeremy-wall-memorial-problem,3.6,-1,Boulder,V5,1,,42.05571,-71.28057
"Hitch Spiker","Train Tracks Boulder > Gilbert Hills State Park > Eastern, MA > Massachusetts",https://www.mountainproject.com/route/106531691/hitch-spiker,3.8,-1,Boulder,V5,1,,42.05203,-71.28165
"For the Rest of Us","Millenium Boulder > The Hideaway > Happy Valley and The Hideaway > Montague Wildlife Management Area > Western MA > Massachusetts",https://www.mountainproject.com/route/108540864/for-the-rest-of-us,2.3,-1,Boulder,V5,1,,42.397,-72.46885
Trillium,"Trillium Boulder > State Line Boulders > Townsend, MA Bouldering > Eastern, MA > Massachusetts",https://www.mountainproject.com/route/113789203/trillium,3.7,-1,Boulder,V5,1,16,42.70634,-71.77129
"Freedom from Addiction","14th Hole Boulder > Golf Course Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/106982945/freedom-from-addiction,3.8,-1,Boulder,V5,1,13,42.48876,-70.97915
"E. Dog Leg Crack (Stand)","Weetamoo Boulder > Weetamoo Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/114312824/e-dog-leg-crack-stand,3.1,-1,Boulder,V5,1,15,42.4988,-70.99573
"Bruce Lee","The Graffiti  Boulder > Weetamoo Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/106913320/bruce-lee,2.9,-1,Boulder,V5,1,10,42.49728,-70.99708
"The Chi Problem","F7 Boulder (Aka the Perfect Target) > Weetamoo Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/106913925/the-chi-problem,3.4,-1,Boulder,V5,1,13,42.49845,-70.99749
"Winter Is Coming","Black Rock > Townsend, MA Bouldering > Eastern, MA > Massachusetts",https://www.mountainproject.com/route/113852509/winter-is-coming,3.9,-1,Boulder,V5,1,15,42.6741,-71.70817
"Up for Parole","Golden Wall > Mt. Spickett/Goliath Rock Area > Lynn Woods > North Shore > Massachusetts",https://www.mountainproject.com/route/111603637/up-for-parole,2.9,-1,Boulder,V5,1,15,42.49637,-70.98151
Flawless,"The Egg Boulder > Monoliths Bouldering > The Monoliths > Cape Ann > North Shore > Massachusetts",https://www.mountainproject.com/route/109555326/flawless,4.0,-1,Boulder,V5,1,18,42.59625,-70.76143
