Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
XMen,"Lower Wall > Piedmont roadside boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/106268314/xmen,3.3,-1,Boulder,V2-3,1,12,46.9951,-92.089
"Putin’s palace","(Art of) The Don wall > Magney-Snively nature center > Duluth Area > Minnesota",https://www.mountainproject.com/route/115678401/putins-palace,4.0,-1,Boulder,"V2-3 PG13",1,25,46.69188,-92.2602
"Magnetic Rock","Gunflint Trail > Minnesota",https://www.mountainproject.com/route/107216412/magnetic-rock,3.5,-1,"Trad, Boulder","5.9 V2-3",1,30,47.7626,-90.3421
"Jade the Dog","Quarry Boulder > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/122380496/jade-the-dog,3.0,-1,Boulder,V2-3,1,15,43.69574,-96.18702
"Unnamed Black Streak","Foxx Rocks > Little Foxx Canyon > Duluth Area > Minnesota",https://www.mountainproject.com/route/106407811/unnamed-black-streak,3.0,-1,Boulder,V2-3,1,15,46.76155,-92.16616
"Slopey Traverse Problem","The Pit (AKA Arm Pit) > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/106434245/slopey-traverse-problem,2.4,-1,Boulder,V2-3,1,8,45.39925,-92.65138
"Easy Crack","Picnic Rock > Sawmill Creek Dome > Minnesota",https://www.mountainproject.com/route/106507318/easy-crack,2.7,-1,Boulder,V2-3,1,,47.4031,-91.1637
"Mini Miasma","Sizzlefoot Wall > Interstate State Park Bouldering > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/109395458/mini-miasma,2.5,-1,Boulder,V2-3,1,10,45.39882,-92.65149
ATV,"Passion Pit > Spirit Mountain boulders > Duluth Area > Minnesota",https://www.mountainproject.com/route/106728859/atv,3.0,-1,Boulder,"V2-3 PG13",1,25,46.6857,-92.2288
Snaggle-tooth,"East Quarry Boulder > Bouldering @ Blue Mounds > Blue Mounds State Park (Luverne) > Minnesota",https://www.mountainproject.com/route/106572448/snaggle-tooth,2.5,-1,Boulder,V2-3,1,15,43.6956,-96.1868
