Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Deforestation (sit)","Parking Lot Rock > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120622030/deforestation-sit,4.0,-1,Boulder,V12,1,10,37.2296,-122.0952
"A Maze of Death","Maze of Death Boulder > Bardini Boulders > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/114104119/a-maze-of-death,4.0,-1,Boulder,V12,1,14,37.31926,-118.58564
Mystery,"Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/109563866/mystery,4.0,-1,Boulder,V12,1,30,37.32837,-118.57479
Dominator,"Wine Boulder > Camp 4 Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114086679/dominator,4.0,-1,Boulder,V12,1,15,37.74219,-119.60419
"Don't Worry, Be Snappy","Mortar Rock > Mortar Rock Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106451672/dont-worry-be-snappy,4.0,-1,Boulder,V12,1,,37.89327,-122.2724
"Bang On","Bang On Boulder > Rounded Boulders > The Summit > Black Mountain > San Jacinto Mountains > California",https://www.mountainproject.com/route/112355896/bang-on,4.0,-1,Boulder,V12,1,15,33.82162,-116.75517
"Somewhere in Time","Somewhere in Time > Undiscovered Country > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/122253794/somewhere-in-time,4.0,-1,Boulder,V12,1,13,33.81011,-116.64679
"Yabo Roof","Yabo Area [[CLOSED]] > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/114296835/yabo-roof,4.0,-1,Boulder,V12,1,15,37.727,-119.62873
"Judgement Day Sit Start","The Cube / Terminator Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/119378731/judgement-day-sit-start,4.0,-1,Boulder,V12,1,,34.07525,-118.70304
"The Shadow Warrior","The Diamond Boulder > Candyland Boulders > * Yosemite Valley Bouldering > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/113075917/the-shadow-warrior,4.0,-1,Boulder,V12,1,,37.72134,-119.61391
"Heavy Direct","May Lake - Battle Tanks > * Tuolumne Bouldering > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/118085525/heavy-direct,4.0,-1,Boulder,V12,1,15,37.85149,-119.48827
