Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Merlin,"Skywalker Area > The Middle > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106295580/merlin,3.5,-1,Boulder,V1,1,20,33.92051,-86.30913
Jaws,"Jaws Area > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/105943764/jaws,3.2,-1,Boulder,"5.9+ V1",1,27,34.17984,-85.81745
Snibe,"Spirit Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107367532/snibe,2.6,-1,Boulder,V1,1,12,33.92092,-86.30788
Ketchup,"Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106953843/ketchup,2.4,-1,Boulder,V1,1,,33.92116,-86.30755
"The Gill Problem (AKA Vast Understatement)","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/106041274/the-gill-problem-aka-vast-understatement,2.8,-1,Boulder,V1,1,25,33.38165,-86.84214
"North Paw","New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/118877376/north-paw,3.3,-1,Boulder,V1,1,8,34.73235,-86.72746
"The Ocean","The Wash > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106278667/the-ocean,2.6,-1,Boulder,V1,1,15,33.9294,-86.249
"Bathroom Barbecue","Grass Man Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/122027565/bathroom-barbecue,3.5,-1,Boulder,V1,1,15,33.38188,-86.84141
Jimmy’s,"New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/118874536/jimmys,3.3,-1,Boulder,V1,1,,34.73235,-86.72746
Fumblestep,"New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/112843007/fumblestep,3.1,-1,"TR, Boulder",V1,1,15,34.73235,-86.72746
Groovy,"Eddie Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111392920/groovy,3.0,-1,Boulder,V1,1,,34.07685,-86.01774
Vandala,"Vandala Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106298661/vandala,2.5,-1,Boulder,V1,1,10,33.9294,-86.249
"Rachel's Crack","Jaws Area > Sand Rock Bouldering > Sand Rock > Alabama",https://www.mountainproject.com/route/118294400/rachels-crack,3.0,-1,Boulder,V1,1,18,34.17984,-85.81745
Vamos,"Grass Man Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/119761276/vamos,3.0,-1,Boulder,V1,1,20,33.38188,-86.84141
"Muscle Up","Muscle Boulder > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/121780597/muscle-up,3.0,-1,Boulder,V1,1,5,34.45518,-86.37585
"Nobody’s Loss","Novak Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/121736177/nobodys-loss,3.0,-1,Boulder,V1,1,10,33.38242,-86.84258
"Crack in the Back","Near Side Cliffs > Roof Rock Area > Hurricane Creek Bouldering Problems > Hurricane Creek Park (Tuscaloosa) > Alabama",https://www.mountainproject.com/route/119974541/crack-in-the-back,3.0,-1,Boulder,V1,1,14,33.21517,-87.45354
"Toy Story","E) Kill Taker > Water Tower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/121726804/toy-story,3.0,-1,Boulder,V1,1,10,34.07591,-86.01924
Contraband,"Turtle Rock Area/ Panty Shields Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387244/contraband,2.2,-1,Boulder,V1,1,6,33.92096,-86.30899
"Hang Up","Bouldering > Yellow Bluff > Alabama",https://www.mountainproject.com/route/106414509/hang-up,3.0,-1,Boulder,V1,1,,34.64132,-86.48652
"Ice Cream","Turtle Rock Area/ Slabolicious Block > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107380477/ice-cream,2.6,-1,Boulder,V1,1,10,33.92081,-86.30887
"Want Not, Waste Not","Cherokee Bluffs > Alabama",https://www.mountainproject.com/route/114110819/want-not-waste-not,2.0,-1,Boulder,V1,1,8,32.67095,-85.90765
"Glass Crack","Barn Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111391887/glass-crack,2.6,-1,Boulder,V1,1,,34.07677,-86.01818
Sure,"Turtle Rock Area/ Panty Shields Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107387280/sure,2.1,-1,Boulder,V1,1,12,33.92096,-86.30899
"Bernie Sanders","Trussville Boulders > Alabama",https://www.mountainproject.com/route/117519778/bernie-sanders,2.5,-1,Boulder,V1,1,9,33.63877,-86.59549
"Tucked Away","Chewacla State Park > Alabama",https://www.mountainproject.com/route/114185102/tucked-away,2.4,-1,Boulder,V1,1,12,32.5493,-85.47827
"Groove 1","Deck Area/Front Slabs > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106095015/groove-1,2.1,-1,Boulder,V1,1,,33.92129,-86.3079
"HL Slab","Point Boulders (Highlife Boulder) > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/118094731/hl-slab,2.2,-1,Boulder,V1,1,12,33.91986,-86.3108
"Unnamed V1","Ozzy Area > Moss Rock Preserve > Alabama",https://www.mountainproject.com/route/117757596/unnamed-v1,2.8,-1,Boulder,V1,1,10,33.38165,-86.84214
"Hemorrhoids right start","Latrine Boulder > Smith Mountain > Alabama",https://www.mountainproject.com/route/113410446/hemorrhoids-right-start,2.4,-1,Boulder,V1,1,10,32.81024,-85.83817
Mudslide,"New Sub-Area 1 > Rainbow Mountain > Alabama",https://www.mountainproject.com/route/116761486/mudslide,2.5,-1,Boulder,V1,1,10,34.73235,-86.72746
Found,"Found Boulder > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/120427628/found,2.3,-1,Boulder,V1,1,,34.45632,-86.37738
"80% Better","The Rock that is Higher than I > The Rocks that are Higher than I Bouldering Area > Hurricane Creek Bouldering Problems > Hurricane Creek Park (Tuscaloosa) > Alabama",https://www.mountainproject.com/route/116072863/80-better,3.0,-1,"TR, Boulder",V1,1,24,33.21399,-87.44929
"Faint Hearts","Roadside Boulders/Cadillac Thrills Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106299779/faint-hearts,2.0,-1,Boulder,V1,1,,33.92134,-86.30839
"Left of Pine","Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106308103/left-of-pine,2.0,-1,Boulder,V1,1,15,33.92116,-86.30755
Genesis,"Chewacla State Park > Alabama",https://www.mountainproject.com/route/109749250/genesis,1.9,-1,Boulder,V1,1,7,32.5493,-85.47827
"The Chamber","The Wash > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/106298436/the-chamber,2.0,-1,Boulder,V1,1,,33.9294,-86.249
"Have Hope","Hope Boulder > Middle Bishop > Bishop Mountain > Alabama",https://www.mountainproject.com/route/120426934/have-hope,2.3,-1,Boulder,V1,1,,34.45862,-86.38089
Hive,"Ten Pins Area > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107364298/hive,2.1,-1,Boulder,V1,1,10,33.92116,-86.30755
"Super Size","Lower Area > Hospital Boulders > Alabama",https://www.mountainproject.com/route/111393194/super-size,2.1,-1,Boulder,V1,1,,34.07656,-86.01718
"Grape Ape","Vandala Boulder > Horse Pens 40 > Alabama",https://www.mountainproject.com/route/107364283/grape-ape,2.0,-1,Boulder,V1,1,12,33.9294,-86.249
