Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Crack","B1 Boulder > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/105982694/the-crack,3.4,-1,Boulder,V3-4,1,15,34.2692,-118.6036
"Santa Cruz Dude","Lower Indian Rock > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110744901/santa-cruz-dude,2.9,-1,Boulder,V3-4,1,,37.23166,-122.09346
Meilee,"Meilee Area > The Lizard's Mouth > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/105953374/meilee,3.5,-1,Boulder,V3-4,1,20,34.5021,-119.86624
"Mrs. Magoo Traverse","Mrs Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > South Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110756625/mrs-magoo-traverse,3.0,-1,Boulder,V3-4,1,,37.22827,-122.09556
"Islands In The Stream","Island Boulder > Malibu Lieback Area > Malibu Tunnel Boulders > *Santa Monica Mountains Bouldering > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/118162104/islands-in-the-stream,3.9,-1,"TR, Boulder","5.11+ V3-4 R",1,20,34.07411,-118.70413
Zerreissen,"Caretaker Boulder > Skofield Park > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/106777420/zerreissen,2.6,-1,Boulder,V3-4,1,,34.4557,-119.69431
"Lactose Tolerant","Dairy Boulder > The Creamery > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/108449190/lactose-tolerant,3.3,-1,Boulder,V3-4,1,15,34.45979,-119.69012
"Rufio (aka: Scrubbed Thin)","Upper Stream Boulder > Arroyo Seco Boulders > Angeles National Forest > Los Angeles Basin > California",https://www.mountainproject.com/route/109996596/rufio-aka-scrubbed-thin,3.8,-1,Boulder,V3-4,1,10,34.21305,-118.16018
"Berlin Breakdown","Big Bertha > Woodfords Canyon Boulders > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California",https://www.mountainproject.com/route/116628610/berlin-breakdown,4.0,-1,Boulder,V3-4,1,18,38.76968,-119.84051
"Scrambled Eggs","Canyon Boulders > Stoney Point > Los Angeles Basin > California",https://www.mountainproject.com/route/106412491/scrambled-eggs,3.1,-1,Boulder,V3-4,1,20,34.27152,-118.60341
"Worst Case Ontario","Tangerine Falls > Upper Cold Springs Canyon > * Santa Barbara Bouldering > Santa Barbara > Central Coast > California",https://www.mountainproject.com/route/112243008/worst-case-ontario,4.0,-1,Boulder,V3-4,1,10,34.46923,-119.65878
"Money Boys Traverse","Terrace Lake > Lassen National Park > Lassen Area > Northeast California > California",https://www.mountainproject.com/route/122954219/money-boys-traverse,4.0,-1,Boulder,V3-4,1,25,40.47984,-121.47306
"Chocolate Roof Left","Chocolate Roof > Chocolate Boulders > Quail Springs Bouldering > *Joshua Tree Bouldering* > Joshua Tree National Park > California",https://www.mountainproject.com/route/109989625/chocolate-roof-left,2.8,-1,Boulder,V3-4,1,12,34.06282,-116.22616
"Friction Test","Friction Test > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/107091023/friction-test,3.0,-1,Boulder,V3-4,1,,33.21129,-116.45964
"Obe Problem Direct","Obe Boulder > The Beach > Shangri-La Valley > The Tramway > San Jacinto Mountains > California",https://www.mountainproject.com/route/107697623/obe-problem-direct,3.1,-1,Boulder,V3-4,1,15,33.81725,-116.64806
"Chalkstone Arete","Saddle Boulders > The Summit > Black Mountain > San Jacinto Mountains > California",https://www.mountainproject.com/route/111946597/chalkstone-arete,3.0,-1,Boulder,V3-4,1,10,33.82284,-116.75681
"cube left","The Cube > NRA > The Summit > Black Mountain > San Jacinto Mountains > California",https://www.mountainproject.com/route/114210345/cube-left,2.9,-1,Boulder,V3-4,1,,33.82217,-116.75781
"Leap of Faith","6th Boulder > Drug Dome Trees > * Tuolumne Bouldering > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/119056850/leap-of-faith,3.1,-1,Boulder,V3-4,1,,37.86576,-119.42035
"Over the Bulge","Mortar Rock > Mortar Rock Park > Berkeley > East Bay Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735128/over-the-bulge,2.8,-1,Boulder,"V3-4 R",1,10,37.89327,-122.2724
"Rounded Boulders Arete","Rounded Arete Boulder > Rounded Boulders > The Summit > Black Mountain > San Jacinto Mountains > California",https://www.mountainproject.com/route/106027022/rounded-boulders-arete,2.9,-1,Boulder,V3-4,1,12,33.83687,-116.74979
"Nowhere Man","Pirate's Cove (aka The Beach or Corona Del Mar) > Corona Del Mar > Beaches > Los Angeles Basin > California",https://www.mountainproject.com/route/107904447/nowhere-man,3.0,-1,Boulder,V3-4,1,,33.5947,-117.87816
