Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Picasso Right","West Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/105879085/picasso-right,2.6,-1,Boulder,V1-2,1,,43.0511,-90.0994
"The horn","1. Lonely  Boulders > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/107776432/the-horn,2.1,-1,Boulder,V1-2,1,,43.04068,-90.1063
"Diamond in the Rough","Diamond in the Rough > 2. East Bluff North Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/106921948/diamond-in-the-rough,2.9,-1,Boulder,V1-2,1,,43.42522,-89.72545
Starboard,"Sinking Ship > West Bluff North, lower access > West Bluff North > West Bluff > Devil's Lake Bouldering > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/122561095/starboard,1.7,-1,Boulder,V1-2,1,15,43.42661,-89.73521
"Moss Breath","Area 82 > Boulder 81 > Old Grade Road Bouldering > Northwest > Wisconsin",https://www.mountainproject.com/route/121213159/moss-breath,3.0,-1,Boulder,V1-2,1,10,46.3116,-91.01066
"5th Grade Oboe","1.  The Instrumentals > West Bluff North, upper access > West Bluff North > West Bluff > Devil's Lake Bouldering > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/119200904/5th-grade-oboe,3.0,-1,Boulder,V1-2,1,15,43.42707,-89.73667
"The Green Spot","Russell and Bay St. > Milwaukee Bayview > Buildering Sites (statewide) > Wisconsin",https://www.mountainproject.com/route/118776113/the-green-spot,3.0,-1,Boulder,"V1-2 PG13",1,15,42.99745,-87.89287
"White Swan Drive","6. Red Bird Statue Area > 1. North Side > High Cliff State Park > Niagara Escarpment & Kettle Moraine > Wisconsin",https://www.mountainproject.com/route/111854353/white-swan-drive,3.0,-1,Boulder,V1-2,1,,44.16239,-88.2897
"Fighter of the Nightman","2. Pavilion Overhang > 1. North Side > High Cliff State Park > Niagara Escarpment & Kettle Moraine > Wisconsin",https://www.mountainproject.com/route/109572483/fighter-of-the-nightman,3.0,-1,Boulder,V1-2,1,10,44.16499,-88.28635
Galapagos,"Galapagos Cluster > 07. Midwest Connection Talus > South Bluff > Devil's Lake Bouldering > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/111014977/galapagos,3.0,-1,Boulder,V1-2,1,,43.40406,-89.72053
"Burrito wall","Madison West Side Area > Buildering Sites (statewide) > Wisconsin",https://www.mountainproject.com/route/105829154/burrito-wall,3.0,-1,Boulder,V1-2,1,20,43.07362,-89.43586
"Nameless Slab","West Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106290794/nameless-slab,2.4,-1,Boulder,V1-2,1,,43.0511,-90.0994
"El Cielo","Big Red > Jim Falls > Central > Wisconsin",https://www.mountainproject.com/route/108021156/el-cielo,3.0,-1,Boulder,V1-2,1,13,45.0581,-91.2677
"Jiminy Crankit","Top out  boulders > Jim Falls > Central > Wisconsin",https://www.mountainproject.com/route/107409243/jiminy-crankit,3.0,-1,Boulder,"V1-2 R",1,12,45.0567,-91.2703
"knights rights arete","Bridge Boulders > Jim Falls > Central > Wisconsin",https://www.mountainproject.com/route/106443297/knights-rights-arete,3.0,-1,Boulder,V1-2,1,17,45.0539,-91.2735
"el cielo","DAM boulders > Jim Falls > Central > Wisconsin",https://www.mountainproject.com/route/107045426/el-cielo,3.0,-1,Boulder,V1-2,1,14,45.0596,-91.2666
"crawdad hop","DAM boulders > Jim Falls > Central > Wisconsin",https://www.mountainproject.com/route/106438245/crawdad-hop,3.0,-1,Boulder,V1-2,1,10,45.0596,-91.2666
"Beer Goggles","Tall Boy > Black River Falls > Central > Wisconsin",https://www.mountainproject.com/route/106948308/beer-goggles,2.7,-1,Boulder,V1-2,1,19,44.27995,-90.82201
"Vitamin V-less","West Side- Backbone Ridge > Backbone Ridge > 4. Group Camp B > Group Camps > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/105879054/vitamin-v-less,2.2,-1,Boulder,V1-2,1,,43.0511,-90.0994
"Little Prow","Sandbox Boulders > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106418425/little-prow,2.3,-1,Boulder,V1-2,1,,43.03501,-90.11087
"The Nipple","Old Sandstone Boulders > Sandstone Area > Devil's Lake Bouldering > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/105950953/the-nipple,2.3,-1,Boulder,V1-2,1,12,43.41351,-89.68646
"Jelly Beans for Power","The Penokean Wall > Blue Hills > Northwest > Wisconsin",https://www.mountainproject.com/route/118786654/jelly-beans-for-power,2.5,-1,Boulder,V1-2,1,11,45.4744,-91.50176
"The Stork","11. Vulture Lookout East > East Bluff South Face > East Bluff > Devil's Lake Bouldering > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/114315623/the-stork,2.5,-1,Boulder,V1-2,1,15,43.41357,-89.70137
"Pale Gardener","Barrel Ridge Proper > Barrel Ridge > Twin Valley > Governor Dodge State Park > South > Wisconsin",https://www.mountainproject.com/route/106252948/pale-gardener,1.8,-1,Boulder,V1-2,1,9,43.03431,-90.11173
Manhattan,"6. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Baraboo Range > Wisconsin",https://www.mountainproject.com/route/106550817/manhattan,1.9,-1,Boulder,V1-2,1,10,43.42157,-89.72367
Dynarête,"Dynamite Boulder > Grandad Bluff > Central > Wisconsin",https://www.mountainproject.com/route/112358776/dynarete,2.3,-1,Boulder,V1-2,1,10,43.8122,-91.20661
