Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Tick Tock Traverse","Tinkerbell Boulder > Block Yard Boulders > MRG Southwest (aka Western Wetlands) > Mad River Gorge & Nature Preserve > Southwest Ohio > Ohio",https://www.mountainproject.com/route/115434733/tick-tock-traverse,3.1,-1,Boulder,V1-2,1,60,39.91567,-83.8638
"Fractal Fingers","Entrance Boulder > Cascade Park > Cascade and Elywood Park > Northeast Ohio > Ohio",https://www.mountainproject.com/route/118708956/fractal-fingers,3.0,-1,Boulder,V1-2,1,8,41.37405,-82.10988
"Hakuna Matata","Mufasa's Gorge > Power Line Boulders > MRG Southwest (aka Western Wetlands) > Mad River Gorge & Nature Preserve > Southwest Ohio > Ohio",https://www.mountainproject.com/route/114484243/hakuna-matata,3.0,-1,Boulder,V1-2,1,50,39.91499,-83.86243
"Little Green","Little Green boulder > Green and Orange boulders > Piatt Park > Eastern Ohio > Ohio",https://www.mountainproject.com/route/121977826/little-green,3.0,-1,Boulder,V1-2,1,8,39.76782,-81.04661
Nautilus,"Squid Wall > Bears Den Cabin > Mill Creek MetroParks > Northeast Ohio > Ohio",https://www.mountainproject.com/route/123229486/nautilus,2.7,-1,Boulder,V1-2,1,12,41.08375,-80.69345
Octopus,"Squid Wall > Bears Den Cabin > Mill Creek MetroParks > Northeast Ohio > Ohio",https://www.mountainproject.com/route/123229437/octopus,2.7,-1,Boulder,V1-2,1,15,41.08375,-80.69345
Cuttlefish,"Squid Wall > Bears Den Cabin > Mill Creek MetroParks > Northeast Ohio > Ohio",https://www.mountainproject.com/route/123229372/cuttlefish,2.7,-1,Boulder,V1-2,1,16,41.08375,-80.69345
R/N/A,"Front Wall > Bears Den Cabin > Mill Creek MetroParks > Northeast Ohio > Ohio",https://www.mountainproject.com/route/123229050/rna,3.0,-1,Boulder,V1-2,1,10,41.08354,-80.69358
"Good Morning Sunshine","Christ Died > Whipps Ledges > Northeast Ohio > Ohio",https://www.mountainproject.com/route/114442720/good-morning-sunshine,2.5,-1,Boulder,"V1-2 R",1,15,41.21643,-81.69996
"Cobaltic Leap","Mini-Island > Whipps Ledges > Northeast Ohio > Ohio",https://www.mountainproject.com/route/116364031/cobaltic-leap,2.5,-1,Boulder,V1-2,1,15,41.22012,-81.70255
"Kirchoff's Loop Law","Electric Avenue > Power Line Boulders > MRG Southwest (aka Western Wetlands) > Mad River Gorge & Nature Preserve > Southwest Ohio > Ohio",https://www.mountainproject.com/route/118841315/kirchoffs-loop-law,2.5,-1,Boulder,V1-2,1,,39.91538,-83.8619
"Unnamed Red","Waku Boulders > Wayne National Forest- Marietta Unit > Wayne National Forest > Southeast Ohio > Ohio",https://www.mountainproject.com/route/110243788/unnamed-red,2.5,-1,Boulder,V1-2,1,16,39.45742,-81.31805
"Lazy Boi","A. West Side Boulders > Marne Road > Central Ohio > Ohio",https://www.mountainproject.com/route/117806438/lazy-boi,2.0,-1,Boulder,V1-2,1,15,40.06746,-82.26417
"Music on the Lake","Pine Crest Trail Boulders aka Lakeside Boulders > Salt Fork State Park > Eastern Ohio > Ohio",https://www.mountainproject.com/route/113228108/music-on-the-lake,2.0,-1,Boulder,V1-2,1,12,40.1132,-81.52968
"1.5 Kids","Suburban Boulder > MRG Southeast (aka Darkside) > Mad River Gorge & Nature Preserve > Southwest Ohio > Ohio",https://www.mountainproject.com/route/113330954/15-kids,2.0,-1,Boulder,V1-2,1,10,39.91504,-83.85696
"Free Arc","Mini-Island > Whipps Ledges > Northeast Ohio > Ohio",https://www.mountainproject.com/route/116364004/free-arc,2.0,-1,Boulder,V1-2,1,25,41.22012,-81.70255
"Triple Middle","Cuyahoga Falls Glens > Northeast Ohio > Ohio",https://www.mountainproject.com/route/116840531/triple-middle,2.0,-1,Boulder,V1-2,1,15,41.11953,-81.49256
Clinch,"Waku Boulders > Wayne National Forest- Marietta Unit > Wayne National Forest > Southeast Ohio > Ohio",https://www.mountainproject.com/route/110243805/clinch,2.0,-1,Boulder,V1-2,1,17,39.45742,-81.31805
"Z's Go with the Flo Traverse","Z’s Blue Grunks Wall > Whipps Ledges > Northeast Ohio > Ohio",https://www.mountainproject.com/route/116535070/zs-go-with-the-flo-traverse,2.0,-1,Boulder,V1-2,1,40,41.21711,-81.70014
